"Area"	"Mean"	"Min"	"Max"	"BX"	"BY"	"Width"	"Height"	"Feret"	"FeretX"	"FeretY"	"FeretAngle"	"MinFeret"	"source"	"pbad24"	"pbad33"
0.768	255	255	255	155.073	123.146	0.984	1.163	1.341	3470	2780	53.13	0.945	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.818	255	255	255	162.943	123.862	1.207	1.073	1.243	3648	2790	37.694	1.061	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.482	255	255	255	188.878	124.309	0.894	0.805	0.904	4224	2793	8.531	0.805	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.198	255	255	255	179.711	125.516	0.358	0.805	0.84	4019	2825	64.799	0.358	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.514	255	255	255	199.744	126.366	0.984	0.805	1.043	4468	2840	30.964	0.805	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
1.078	255	255	255	203.455	126.589	1.297	1.163	1.421	4550	2848	24.146	1.159	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.29	255	255	255	165	127.394	0.715	0.671	0.728	3690	2856	10.62	0.662	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.864	255	255	255	168.577	128.378	1.163	1.118	1.176	3770	2884	8.746	1.054	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.218	255	255	255	140.093	128.602	0.581	0.537	0.623	3133	2878	158.962	0.537	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.772	255	255	255	158.203	129.228	1.207	0.984	1.23	3539	2904	19.093	0.984	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.628	255	255	255	141.301	130.211	0.984	0.939	1.021	3166	2933	61.189	0.927	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.81	255	255	255	176.179	130.346	1.073	1.073	1.106	3950	2915	104.036	1.04	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.856	255	255	255	202.024	130.793	1.252	1.073	1.365	4519	2944	31.608	1.017	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.536	255	255	255	179.443	134.907	0.894	0.85	1.021	4013	3022	151.189	0.838	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.106	255	255	255	196.748	136.919	0.537	0.358	0.621	4400	3063	149.744	0.28	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.18	255	255	255	178.236	139.423	0.447	0.581	0.597	3990	3118	102.995	0.447	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.618	255	255	255	172.512	139.512	0.939	0.939	0.982	3864	3121	120.069	0.905	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.672	255	255	255	179.488	139.825	0.984	0.939	1.032	4014	3141	17.65	0.905	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.35	255	255	255	155.744	140.675	0.626	0.715	0.764	3487	3146	110.556	0.626	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.622	255	255	255	166.565	141.435	0.939	0.894	1.029	3726	3178	34.38	0.894	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.538	255	255	255	179.398	142.776	0.85	0.805	0.957	4014	3209	37.405	0.805	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.83	255	255	255	159.321	143.224	1.207	1.028	1.253	3567	3221	34.824	1.028	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.736	255	255	255	173.585	144.52	1.028	0.984	1.121	3883	3249	28.61	0.976	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
1.546	255	255	255	71.634	214.545	1.476	1.341	1.508	1602	4808	168.024	1.341	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.562	255	255	255	88.537	217.138	1.52	1.52	1.562	1980	4879	13.241	1.439	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.432	255	255	255	63.585	217.407	1.341	1.431	1.456	1436	4894	79.38	1.341	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.862	255	255	255	79.593	217.764	1.431	1.565	1.681	1787	4904	61.39	1.431	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.538	255	255	255	55.939	218.972	1.163	0.85	1.32	1251	4912	28.301	0.591	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.584	255	255	255	63.093	219.642	1.431	1.476	1.772	1414	4916	132.955	1.4	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.518	255	255	255	71.455	220.045	1.431	1.386	1.494	1602	4947	38.928	1.386	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.604	255	255	255	66.358	220.358	1.476	1.565	1.703	1490	4928	113.199	1.464	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.342	255	255	255	81.65	220.894	1.341	1.386	1.44	1826	4947	143.842	1.326	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.876	255	255	255	84.512	221.297	1.61	1.565	1.664	1892	4956	143.746	1.565	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.726	255	255	255	64.033	221.341	1.52	1.52	1.603	1433	4958	149.859	1.517	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.614	255	255	255	90.102	222.012	1.386	1.476	1.544	2024	4998	67.891	1.386	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.548	255	255	255	76.061	222.057	1.476	1.431	1.555	1701	4986	18.435	1.431	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.118	255	255	255	68.102	223.041	0.447	0.447	0.467	1527	4988	106.699	0.391	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.53	255	255	255	55.894	223.756	1.386	1.431	1.528	1260	5004	110.556	1.386	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.434	255	255	255	70.382	224.382	0.939	0.715	0.943	1574	5023	174.56	0.702	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.562	255	255	255	77.671	224.695	1.476	1.476	1.564	1737	5033	149.036	1.451	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
2.169	255	255	255	51.959	226.797	1.654	1.699	1.775	1165	5078	139.086	1.654	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.36	255	255	255	81.561	227.065	1.386	1.341	1.467	1828	5079	127.569	1.339	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.244	255	255	255	67.654	227.691	0.447	0.715	0.781	1515	5108	66.371	0.447	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.24	255	255	255	79.325	228.585	1.297	1.297	1.389	1776	5134	33.179	1.277	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.822	255	255	255	46.728	230.329	1.476	1.61	1.742	1051	5153	119.197	1.461	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.688	255	255	255	75.48	230.553	1.52	1.52	1.601	1691	5185	35.91	1.508	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.919	255	255	255	48.74	230.598	1.61	1.565	1.664	1097	5159	120.7	1.565	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.112	255	255	255	42.524	231	1.252	1.52	1.642	953	5198	60.642	0.93	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.584	255	255	255	53.346	231.134	1.476	1.431	1.544	1193	5178	157.891	1.431	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.786	255	255	255	63.004	231.581	1.61	1.52	1.686	1409	5202	21.801	1.519	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.248	255	255	255	104.411	231.715	1.297	1.297	1.387	2344	5211	69.228	1.281	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.752	255	255	255	98.598	231.76	1.565	1.52	1.62	2211	5214	50.599	1.52	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.742	255	255	255	85.228	232.252	1.61	1.52	1.65	1910	5221	32.829	1.516	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.476	255	255	255	78.878	232.52	1.386	1.431	1.581	1764	5207	151.26	1.386	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.664	255	255	255	58.309	232.565	1.565	1.476	1.605	1304	5211	167.125	1.46	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.404	255	255	255	87.553	232.61	1.431	1.386	1.462	1966	5202	113.429	1.353	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.612	255	255	255	107.675	233.102	0.894	0.939	1.005	2413	5234	69.146	0.894	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.414	255	255	255	83.752	234.667	1.431	1.386	1.481	1875	5270	28.887	1.365	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.414	255	255	255	55.179	234.846	1.431	1.297	1.486	1234	5259	158.839	1.297	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.87	255	255	255	48.74	235.382	1.654	1.565	1.687	1092	5271	147.995	1.56	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.26	255	255	255	39.618	236.411	1.207	1.61	1.671	892	5323	74.476	1.035	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.486	255	255	255	50.305	237.126	0.894	0.805	0.922	1128	5304	129.094	0.79	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.4	255	255	255	58.89	237.215	1.386	1.386	1.442	1318	5312	150.255	1.386	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.676	255	255	255	48.785	237.394	1.52	1.431	1.575	1093	5315	145.408	1.431	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.36	255	255	255	84.423	237.439	1.386	1.386	1.46	1889	5332	27.35	1.323	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.282	255	255	255	87.821	237.663	1.341	1.297	1.403	1964	5322	157.521	1.297	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.024	255	255	255	85.988	237.797	1.252	1.207	1.3	1928	5342	49.185	1.178	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
2.923	255	255	255	41.854	238.959	2.37	1.565	2.42	936	5368	11.725	1.536	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.416	255	255	255	85.362	239.451	1.431	1.386	1.467	1913	5358	127.569	1.386	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.348	255	255	255	87.911	239.809	1.341	1.386	1.427	1974	5393	57.804	1.341	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
2.065	255	255	255	57.057	240.614	1.789	1.878	1.998	1280	5417	40.462	1.422	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.688	255	255	255	71.232	240.972	1.52	1.565	1.621	1593	5398	155.556	1.459	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.484	255	255	255	87.285	241.687	1.431	1.431	1.467	1958	5407	127.569	1.4	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.86	255	255	255	93.187	241.732	1.61	1.565	1.66	2086	5430	27.255	1.553	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.59	255	255	255	90.772	241.866	0.984	0.894	1	2030	5415	169.695	0.894	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.494	255	255	255	103.069	242.045	1.52	1.297	1.531	2305	5425	6.71	1.297	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.544	255	255	255	67.252	242.358	1.52	1.341	1.58	1506	5442	25.115	1.341	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.48	255	255	255	56.207	242.805	1.386	1.476	1.519	1259	5435	137.386	1.386	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.54	255	255	255	57.593	243.431	1.431	1.476	1.528	1288	5467	20.556	1.431	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.574	255	255	255	77.134	243.61	1.565	1.476	1.571	1725	5462	4.899	1.448	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.634	255	255	255	89.476	243.654	1.565	1.52	1.57	2012	5449	109.983	1.499	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.544	255	255	255	49.366	243.923	1.431	1.431	1.55	1109	5457	123.232	1.423	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.826	255	255	255	112.638	244.549	0.85	1.476	1.544	2525	5470	112.109	0.702	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.992	255	255	255	59.293	245.041	1.297	1.073	1.304	1326	5486	174.094	1.073	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.602	255	255	255	110.581	245.041	1.476	1.431	1.62	2474	5502	27.979	1.419	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
2.677	255	255	255	64.167	245.13	1.654	2.191	2.209	1447	5530	68.629	1.607	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.768	255	255	255	37.069	245.309	0.805	1.431	1.486	829	5518	74.291	0.72	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.554	255	255	255	66.268	245.488	1.476	1.341	1.565	1482	5495	143.13	1.341	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.86	255	255	255	91.488	245.488	1.61	1.654	1.887	2046	5498	143.673	1.503	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.604	255	255	255	37.919	245.533	1.386	1.476	1.542	848	5515	29.539	1.386	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.094	255	255	255	39.797	245.622	1.163	1.252	1.302	899	5493	105.945	1.163	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.264	255	255	255	59.785	246.427	1.341	1.297	1.476	1342	5539	54.866	1.297	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
2.255	255	255	255	49.366	246.472	1.565	1.878	2.025	1110	5515	120.53	1.538	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.572	255	255	255	96.093	246.785	1.431	1.476	1.544	2160	5552	67.891	1.431	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.14	255	255	255	94.439	247.902	1.297	1.207	1.327	2113	5549	147.381	1.207	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.344	255	255	255	79.191	248.126	1.431	1.297	1.471	1771	5557	160.463	1.296	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.572	255	255	255	104.902	248.394	1.52	1.476	1.531	2346	5565	173.29	1.454	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.794	255	255	255	41.496	248.976	1.565	1.52	1.621	930	5594	24.444	1.518	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.678	255	255	255	73.378	249.423	1.61	1.431	1.625	1641	5587	172.093	1.431	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.424	255	255	255	94.439	249.557	1.386	1.431	1.502	2120	5612	53.471	1.386	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.69	255	255	255	98.955	249.691	1.52	1.52	1.612	2214	5590	146.31	1.487	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.476	255	255	255	78.52	249.959	1.431	1.431	1.502	1760	5593	126.529	1.42	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.302	255	255	255	61.886	250.898	1.386	1.297	1.432	1386	5614	141.34	1.293	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.156	255	255	255	36.622	251.033	1.028	1.386	1.471	821	5614	109.537	1.028	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.304	255	255	255	109.642	251.346	1.341	1.386	1.421	2461	5621	114.146	1.334	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.242	255	255	255	75.211	251.524	1.431	1.207	1.437	1682	5633	174.644	1.207	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.172	255	255	255	107.004	251.882	1.252	1.252	1.363	2397	5658	41.009	1.252	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.562	255	255	255	61.797	252.642	1.476	1.431	1.542	1384	5673	29.539	1.421	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.49	255	255	255	100.744	252.732	1.431	1.431	1.523	2254	5658	139.764	1.411	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.698	255	255	255	38.679	253.268	1.52	1.52	1.603	866	5672	149.859	1.489	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.488	255	255	255	66.984	254.789	1.431	1.431	1.539	1498	5704	144.462	1.404	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.508	255	255	255	53.569	255.236	0.894	0.85	0.94	1198	5711	154.654	0.836	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.786	255	255	255	50.081	255.862	1.61	1.476	1.65	1127	5723	122.829	1.473	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.228	255	255	255	45.431	256.711	1.341	1.207	1.426	1018	5744	138.814	1.207	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.965	255	255	255	78.654	256.711	1.654	1.654	1.781	1771	5778	61.504	1.614	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.094	255	255	255	41.63	257.382	1.297	1.207	1.327	932	5762	147.381	1.164	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.48	255	255	255	46.504	257.785	1.431	1.431	1.494	1046	5794	51.072	1.41	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.484	255	255	255	107.272	257.963	1.386	1.431	1.494	2402	5774	141.072	1.386	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.234	255	255	255	49.902	258.679	1.297	1.341	1.414	1118	5790	145.305	1.297	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.55	255	255	255	87.374	258.768	1.476	1.386	1.601	1955	5792	144.09	1.386	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
2.481	255	255	255	65.732	259.081	1.967	2.102	2.347	1477	5838	49.635	1.46	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
2.339	255	255	255	47.577	259.484	1.923	2.057	2.298	1072	5847	52.907	1.379	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.686	255	255	255	91.085	260.423	1.52	1.431	1.603	2037	5834	157.011	1.431	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.558	255	255	255	48.919	260.602	1.431	1.431	1.552	1100	5858	48.504	1.428	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.602	255	255	255	97.837	260.691	1.52	1.431	1.615	2195	5860	48.366	1.42	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.963	255	255	255	39.797	261.138	1.654	1.654	1.714	903	5840	105.124	1.62	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.14	255	255	255	72.528	263.061	1.341	1.297	1.362	1631	5883	113.199	1.216	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.45	255	255	255	51.691	263.195	1.476	1.341	1.513	1162	5887	124.16	1.332	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.426	255	255	255	41.004	263.955	1.386	1.386	1.488	922	5904	122.735	1.386	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.412	255	255	255	81.472	264.626	1.476	1.431	1.5	1822	5928	169.695	1.317	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.402	255	255	255	66.939	265.118	0.85	0.671	0.864	1497	5932	158.749	0.671	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.086	255	255	255	44.85	265.207	1.297	1.207	1.329	1007	5934	132.274	1.191	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.298	255	255	255	62.736	265.252	1.341	1.341	1.451	1404	5936	146.31	1.312	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.965	255	255	255	83.439	265.386	1.654	1.61	1.721	1866	5947	155.433	1.6	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.974	255	255	255	104.589	265.744	1.297	1.073	1.309	2339	5949	172.147	1.073	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
2.059	255	255	255	109.642	265.878	1.699	1.789	1.963	2462	5985	59.931	1.521	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.946	255	255	255	75.927	265.967	1.297	1.073	1.304	1698	5958	5.906	1.073	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.396	255	255	255	96.272	267.533	1.386	1.341	1.476	2156	6008	35.134	1.33	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.55	255	255	255	56.789	267.577	1.52	1.386	1.575	1276	5984	124.592	1.386	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.612	255	255	255	58.398	267.577	1.52	1.431	1.586	1309	5987	139.574	1.381	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.776	255	255	255	89.654	267.89	1.565	1.565	1.621	2007	6017	24.444	1.551	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.64	255	255	255	62.915	268.114	1.476	1.476	1.683	1409	6000	140.389	1.45	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.548	255	255	255	86.346	268.114	0.939	0.894	0.956	1931	6006	10.784	0.892	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.19	255	255	255	73.333	268.248	1.431	1.252	1.456	1640	6014	10.62	1.24	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.962	255	255	255	55.581	269.366	1.207	1.163	1.279	1244	6028	143.531	1.125	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.566	255	255	255	83.171	269.455	1.476	1.476	1.565	1862	6033	143.13	1.47	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.752	255	255	255	70.74	269.858	1.163	0.939	1.166	1582	6041	4.399	0.939	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.662	255	255	255	103.606	270.976	1.654	1.52	1.664	2317	6073	173.83	1.503	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.268	255	255	255	80.935	271.02	1.341	1.207	1.476	1814	6061	125.134	1.207	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.31	255	255	255	63.943	271.11	0.805	0.626	0.816	1430	6069	9.462	0.6	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.384	255	255	255	85.943	271.244	0.85	0.715	0.86	1922	6071	171.027	0.688	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.684	255	255	255	66.894	272.228	1.073	1.073	1.14	1498	6093	131.82	0.955	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.248	255	255	255	52.362	272.898	1.386	1.252	1.404	1176	6103	127.235	1.241	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.244	255	255	255	48.963	272.988	1.297	1.297	1.381	1102	6132	60.945	1.297	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.838	255	255	255	57.012	273.122	1.565	1.654	1.686	1287	6144	68.199	1.557	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.586	255	255	255	50.394	273.346	1.431	1.52	1.603	1138	6146	67.011	1.428	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.3	255	255	255	69.175	273.346	1.431	1.297	1.456	1547	6126	10.62	1.289	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.402	255	255	255	99	273.524	1.297	1.431	1.465	2225	6117	102.339	1.297	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.634	255	255	255	81.561	274.463	1.476	1.52	1.592	1825	6144	141.843	1.454	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.292	255	255	255	77.224	274.598	1.341	1.252	1.467	1735	6168	52.431	1.252	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
2.593	255	255	255	91.711	274.598	2.236	1.699	2.292	2051	6152	159.444	1.51	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.692	255	255	255	103.695	275	1.118	0.939	1.132	2319	6154	170.91	0.918	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.452	255	255	255	90.191	277.37	1.386	1.431	1.518	2018	6208	135	1.375	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.278	255	255	255	65.866	279.024	0.76	0.537	0.781	1473	6240	156.371	0.537	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.342	255	255	255	54.106	279.695	1.252	1.386	1.451	1215	6284	56.31	1.252	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.51	255	255	255	77.447	280.142	1.431	1.476	1.562	1740	6265	113.629	1.426	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.456	255	255	255	75.927	282.244	1.386	1.476	1.492	1712	6345	81.384	1.38	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.8	255	255	255	85.63	282.825	1.565	1.61	1.664	1922	6328	126.254	1.54	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.398	255	255	255	83.618	286.179	1.476	1.476	1.5	1885	6433	79.695	1.357	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
1.352	255	255	255	74.585	289.264	1.565	1.118	1.581	1668	6478	171.87	1.118	"deltaefpuup_ppu24earp33"	"ppu24"	"earp33"
0.114	255	255	255	192.098	223.756	0.402	0.537	0.671	4296	5004	126.87	0.285	"deltaefpuup_ppu24empty33"	"ppu24"	"empty33"
0.12	255	255	255	165	228.988	0.492	0.358	0.523	3690	5126	19.983	0.358	"deltaefpuup_ppu24empty33"	"ppu24"	"empty33"
0.146	255	255	255	176.894	238.244	0.581	0.492	0.66	3956	5339	28.301	0.465	"deltaefpuup_ppu24empty33"	"ppu24"	"empty33"
0.192	255	255	255	178.146	240.167	0.581	0.492	0.623	3984	5379	21.038	0.492	"deltaefpuup_ppu24empty33"	"ppu24"	"empty33"
0.18	255	255	255	160.931	245.89	0.537	0.402	0.621	3599	5507	30.256	0.402	"deltaefpuup_ppu24empty33"	"ppu24"	"empty33"
0.188	255	255	255	86.748	118.809	0.805	0.492	0.881	1940	2657	156.038	0.364	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.386	255	255	255	77.224	119.211	1.386	1.386	1.503	1735	2696	59.621	1.336	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.452	255	255	255	67.744	119.793	1.476	1.431	1.488	1516	2686	147.265	1.431	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
2.071	255	255	255	59.159	120.732	1.699	1.744	1.811	1326	2732	32.905	1.659	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.446	255	255	255	82.276	121.402	1.386	1.386	1.53	1843	2717	127.875	1.372	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.056	255	255	255	50.663	121.984	1.207	1.252	1.341	1136	2730	126.87	1.178	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.302	255	255	255	81.695	124.22	1.341	1.431	1.53	1828	2781	127.875	1.341	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.53	255	255	255	57.236	124.622	1.52	1.431	1.575	1284	2812	34.592	1.431	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.41	255	255	255	85.049	124.846	0.805	0.85	0.881	1907	2792	113.962	0.781	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.372	255	255	255	91.398	125.114	1.341	1.431	1.471	2055	2829	70.463	1.3	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.976	255	255	255	95.11	125.829	1.163	1.207	1.242	2135	2840	59.744	1.089	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
